id,name,address,city,state,postal_code,phone_number
1124,SQUAT & GOBBLE CAFE #3,3600 16TH ST ,San Francisco,CA,94114,
1125,"PEET'S COFFEE & TEA, INC",022 BATTERY ST,San Francisco,CA,94111,
1127,STARBUCKS COFFEE,555 CALIFORNIA ST ,San Francisco,CA,94104,
1135,GEARY DRIVE IN,2500 GEARY BLVD ,San Francisco,CA,94115,
1139,MINI CAFE,28 VAN NESS,San Francisco,CA,94102,+14155430177
1144,STAR BAGELS,1475 POLK ST ,San Francisco,CA,94109,
1146,AUX DELICES VIETNAM,2327 POLK ST ,San Francisco,CA,94109,
1147,UA TWIN STONESTOWN,501 BUCKINGHAM WAY  ,San Francisco,CA,94132,+14155680331
1151,POMELO ON CHURCH,1793 CHURCH ST,San Francisco,CA,94131,
1154,SUNFLOWER RESTAURANT,506 VALENCIA ST ,San Francisco,CA,94103,+14155625023
1156,BOUDIN PETIT CAFE,"170 O'FARRELL ST, 1ST FLOOR",San Francisco,CA,94102,
1157,SUTTER CAFE,330 SUTTER ST ,San Francisco,CA,94108,
1159,ZONA ROSA,1797 HAIGHT ST ,San Francisco,CA,94117,+14155667717
1172,BALBOA SUSHI HOUSE,0402 BALBOA ST ,San Francisco,CA,94118,
1186,TULLY'S  COFFEE,2455 FILLMORE ST ,San Francisco,CA,94115,
1188,OKINA SUSHI,776 ARGUELLO BLVD ,San Francisco,CA,94118,
1190,MUGUBOKA,0401 BALBOA ST ,San Francisco,CA,94118,
1191,TEKKA JAPANESE RESTAURANT,0537 BALBOA ST ,San Francisco,CA,94118,+14150521330
1193,PEET'S COFFEES & TEAS,3419 CALIFORNIA ST ,San Francisco,CA,94118,
1194,SWEET THINGS,3585 CALIFORNIA ST ,San Francisco,CA,94118,
1199,PANCHO'S,3440 GEARY BLVD ,San Francisco,CA,94118,
1203,TAWAN'S THAI FOOD,4403 GEARY BLVD ,San Francisco,CA,94118,
1204,ROYAL GROUND COFFEE,5301 GEARY BLVD ,San Francisco,CA,94121,
1205,MINAKO JAPANESE RESTAURANT,2154 MISSION ST ,San Francisco,CA,94110,+14155861888
1207,TAQUERIA LA PAZ,305 TURK ST ,San Francisco,CA,94102,+14155677550
1208,SBC PIZZA DELI,737 03RD ST ,San Francisco,CA,94107,
1216,ZAOH RESTAURANT,1555 MISSION ST ,San Francisco,CA,94103,+14155433930
1219,PAZZO,2 HENRY ADAMS ST ,San Francisco,CA,94103,
1231,YAMO RESTAURANT,3406 18TH ST ,San Francisco,CA,94110,
1232,SUNFLOWER CAFE,284 O'FARRELL ST ,San Francisco,CA,94102,
1241,BANWICH,1105 TARAVAL ST ,San Francisco,CA,94116,
1243,JAVA SUPREME,0703 GUERRERO ST,San Francisco,CA,94110,+14155201832
1244,THANH THANH,2205 CLEMENT ST ,San Francisco,CA,94121,
1249,KABABAYAN FAST FOOD,2706 MISSION ST,San Francisco,CA,94110,+14155929635
1259,KD'S GROG & GROCERY,2416 MARKET ST ,San Francisco,CA,94114,+14155863736
1261,REVERIE COFFEE CAFE,848 COLE ST ,San Francisco,CA,94117,+14155240200
1262,NORTH BEACH PIZZA,800 STANYAN ST ,San Francisco,CA,94117,+14155752300
1263,LAVA JAVA,852 STANYAN ST ,San Francisco,CA,94117,+14155757375
1265,STARBUCKS COFFEE,744 IRVING ST ,San Francisco,CA,94122,+14155850888
1266,JAMBA JUICE,1300 9TH AVE ,San Francisco,CA,94122,
1269,STARBUCKS COFFEE,201 SPEAR ST ,San Francisco,CA,94105,
1273,JAY'S CHEESESTEAK #2,553 DIVISADERO ST ,San Francisco,CA,94117,
1274,MORNING DUE,3698 17TH ST ,San Francisco,CA,94104,+14155627156
1280,AMASIA HIDE'S SUSHI BAR,149 NOE ST ,San Francisco,CA,94114,
1282,MAXFIELDS,398 DOLORES ST ,San Francisco,CA,94110,+14155256859
1287,CHILANGO,235 CHURCH ST ,San Francisco,CA,94114,+14155257330
1289,ORPHAN ANDY'S,3991 A 17TH ST ,San Francisco,CA,94114,
1292,CASTRO THEATRE,0429 CASTRO ST,San Francisco,CA,94114,+14155625288
1294,ANCHOR OYSTER BAR INC.,579 CASTRO ST ,San Francisco,CA,94114,+14155433990
1296,TAQUERIA EL BUEN SABOR,699 VALENCIA ST ,San Francisco,CA,94112,+14155588745
1300,WE BE SUSHI,1071 VALENCIA ST ,San Francisco,CA,94110,+14155820607
1304,RAIN TREE CAFE,654 IRVING ST ,San Francisco,CA,94122,
1318,GORDO TAQUERIA #6,5450 GEARY BLVD ,San Francisco,CA,94121,
1322,"LA MEDITERRANEE I, INC.",2210 FILLMORE ST ,San Francisco,CA,94115,
1323,THE BLACK HORSE LONDON DELI,1514 UNION ST ,San Francisco,CA,94123,
1327,SEA BISCUIT CAFE,3815 NORIEGA ST ,San Francisco,CA,94122,
1332,CHLOE'S,1399 CHURCH ST,San Francisco,CA,94114,+14155644116
1337,SAN MIGUEL RESTAURANT #2,3263 MISSION ST ,San Francisco,CA,94110,
1339,HIGHER GROUNDS,691 CHENERY ST ,San Francisco,CA,94131,+14155582933
1341,SPIKE'S COFFEES & TEAS,4117 19TH ST ,San Francisco,CA,94114,+14155625573
1344,BEANERY,1307 09TH AVE ,San Francisco,CA,94122,
1345,CORDON BLEU,1574 CALIFORNIA ST ,San Francisco,CA,94109,
1347,CREPES ON COLE,100 CARL ST ,San Francisco,CA,94117,+14155661800
1350,KING OF THAI NOODLE HOUSE,639 CLEMENT ST ,San Francisco,CA,94118,
1351,EXIT THEATRE,156 EDDY ST ,San Francisco,CA,94102,
1352,LA TORTILLA,0495B CASTRO ST,San Francisco,CA,94114,+14155863990
1354,SUSHI TIME,2275 MARKET ST ,San Francisco,CA,94114,+14155552280
1358,MING'S FONG LAM RESTAURANT,2878 24TH ST ,San Francisco,CA,94110,
1359,STARBUCKS COFFEE,1750 DIVISADERO ST ,San Francisco,CA,94115,
1362,RESTAURANTE FAMILIAR,4499 MISSION ST ,San Francisco,CA,94112,+14155336100
1366,CAFE LA TAZA,2475A MISSION  ,San Francisco,CA,94110,+14155827715
1368,STARBUCKS COFFEE,701 BATTERY ST ,San Francisco,CA,94111,
1379,EL PEROL RESTAURANT,2590 MISSION ST ,San Francisco,CA,94110,+14155558582
1381,PEBBLE'S CAFE,2852 DIAMOND ST ,San Francisco,CA,94131,+14155332270
1389,GASPARE'S PIZZA HOUSE & REST.,5546 GEARY BLVD ,San Francisco,CA,94121,
1391,JAMBA JUICE,2300 16TH ST ,San Francisco,CA,94103,+14155867105
1392,SWEET JOANNA'S,101 HOWARD ST ,San Francisco,CA,94103,
1395,WHAT A GRIND,881 POST ST ,San Francisco,CA,94109,+14155929800
1396,SAUCE SF,131 GOUGH ST ,San Francisco,CA,94102,
1398,YUMMA'S MED GRILL,721 IRVING ST,San Francisco,CA,94122,
1399,LA COPA LOCA,3150 22ND ST ,San Francisco,CA,94110,
1401,COFFEE CABIN,899 HYDE ST ,San Francisco,CA,94109,
1409,STARBUCKS COFFEE,123 MISSION ST ,San Francisco,CA,94105,
1413,STARBUCKS COFFEE,5455 GEARY BLVD ,San Francisco,CA,94121,
1426,SWEET DELIGHT BAKERY,4476A MISSION  ,San Francisco,CA,94112,+14155336786
1427,MIFUNE DON,22 PEACE PLAZA  275,San Francisco,CA,94115,+14155341993
1434,HOLEY BAGEL BAKERY,3872 24TH ST ,San Francisco,CA,94114,
1438,CABLE CAR COFFEE CO,1 HALLIDIE PLAZA  ,San Francisco,CA,94102,
1442,WATERFRONT BAKERY,2801 LEAVENWORTH ST ,San Francisco,CA,94133,
1444,STARBUCKS COFFEE,1560 VAN NESS AVE ,San Francisco,CA,94111,
1452,CAFE V,1525 FOLSOM ST ,San Francisco,CA,94103,
1454,KISS SEAFOOD,1708 LAGUNA ST ,San Francisco,CA,94115,
1458,CREPE O CHOCOLAT,75 O'FARRELL ST,San Francisco,CA,94108,
1465,BAZAAR CAFE,5927 CALIFORNIA ST ,San Francisco,CA,94121,
1466,WHOLE FOODS STEEP BREW,1765 CALIFORNIA ST ,San Francisco,CA,94109,
1469,HOLIDAY INN EXPRESS-MAIN KITCHEN,550 NORTH POINT ST ,San Francisco,CA,94133,
1473,PRONTO PIZZA & ESPRESSO,798 EDDY ST ,San Francisco,CA,94109,
1482,A2 CAFE,450 IRWIN ST ,San Francisco,CA,94107,
1486,STARBUCKS COFFEE,675 PORTOLA DR ,San Francisco,CA,94127,+14155689477
1487,PEET'S COFFEE & TEA,101 02ND ST 150,San Francisco,CA,94105,
1490,ZEKE'S DIAMOND BAR,600 03RD ST ,San Francisco,CA,94107,
1491,LIVERPOOL LIL'S,2942 LYON ST ,San Francisco,CA,94123,
1493,PEET'S COFFEE & TEA,1 FERRY BUILDING  C3,San Francisco,CA,94111,
1496,FOUR SEASONS HOTEL- EMPLOYEE  CAFETERIA,757 MARKET ST BASE.,San Francisco,CA,94103,
1503,NOAH'S NEW YORK BAGELS #3199,5 EMBARCADERO CENTER  ,San Francisco,CA,94111,
1505,STARBUCKS COFFEE,359 GRANT AVE,San Francisco,CA,94108,
1508,NONNA ROSE RESTAURANT,FOOT OF TAYLOR ST #7,San Francisco,CA,94133,
1509,CLUB WAZIEMA,543 DIVISADERO ST ,San Francisco,CA,94117,
1511,MAMA' ART CAFE,4754 MISSION STREET,San Francisco,CA,94112,
1515,AT&T - COGNAC BAR/ KITCHEN ROOM3232 [145080],24 WILLIE MAYS PLAZA 3.28.01  ,San Francisco,CA,94107,+14155971500
1516,AT&T - FIELD CLUB KITCHEN [145082],24 WILLIE MAYS PLAZA 1.11.04  ,San Francisco,CA,94107,+14155971500
1517,AT&T -IN-SEAT SERVICE KITCHEN/PRESS DINING [145081],24 WILLIE MAYS PLAZA 3.12.05  ,San Francisco,CA,94107,+14155971500
1520,STARBUCKS COFFEE,199 FREMONT ST ,San Francisco,CA,94103,
1526,CHOUQUET'S,2500 WASHINGTON ST ,San Francisco,CA,94115,
1527,CITY'S CHOICE,301 05TH ST ,San Francisco,CA,94107,+14155891888
1529,STARBUCKS COFFEE,490 BRANNAN ST ,San Francisco,CA,94107,+14155240256
1532,NEIMAN MARCUS ON THE SQUARE,"150 STOCKTON ST, GROUND FLOOR",San Francisco,CA,94108,
1534,CAFE NIEBAUM COPPOLA,916 KEARNY ST ,San Francisco,CA,94133,
1542,I LUV TERIYAKI AND SUSHI,270 POTRERO AVE ,San Francisco,CA,94103,+14155432005
1544,OMNI S.F. HOTEL - FOOD & BEVERAGE STOREROOM,"500 CALIFORNIA ST, BASEMENT",San Francisco,CA,94104,
1549,CAFE BELLINI,235 POWELL ST ,San Francisco,CA,94102,
1554,KADOK'S,4794 MISSION ST ,San Francisco,CA,94112,+14155334685
1555,FINO,1 COSMO PL ,San Francisco,CA,94109,
1561,HANG AH TEA ROOM,1 PAGODA PL ,San Francisco,CA,94108,
1564,CORNELL HOTEL - JEANNE D'ARC,715 BUSH ST ,San Francisco,CA,94108,
1565,UNCLE VITO'S PIZZA,700 BUSH ST ,San Francisco,CA,94108,
1566,ASIA CHINESE FOOD #2,350 BAY ST ,San Francisco,CA,94133,
1567,TANPOPO,1740 BUCHANAN ST ,San Francisco,CA,94115,+14155347132
1568,901 COLUMBUS,901 COLUMBUS AVE ,San Francisco,CA,94133,
1571,SF BAY CLUB - COURT CAFE,150 GREENWICH ST ,San Francisco,CA,94111,
1579,NICK'S LIGHTHOUSE, FOOT OF TAYLOR ST 5,San Francisco,CA,94133,
1582,CAFFE BIANCO,39 SUTTER ST ,San Francisco,CA,94104,
1583,SABELLA AND LATORRE,FOOT OF TAYLOR #3,San Francisco,CA,94133,
1584,ESPERPENTO RESTAURANT,3295 22ND ST ,San Francisco,CA,94110,
1585,KENTUCKY FRIED CHICKEN,2101 LOMBARD ST ,San Francisco,CA,94123,+14155931433
1594,YOUNG'S RESTAURANT,601 KEARNY ST,San Francisco,CA,94108,
1595,ZAZIE,941 COLE ST ,San Francisco,CA,94117,+14155565332
1596,BURGERMEISTER,86 CARL ST ,San Francisco,CA,94117,+14155564433
1598,CAFE BEAN,800 SUTTER ST ,San Francisco,CA,94109,
1604,TAO YIN RESTAURANT,3515 20TH ST ,San Francisco,CA,94110,+14155284920
1607,LE ZINC,4063 24TH ST ,San Francisco,CA,94114,
1608,CLADDAGH COFFEE,951 GENEVA AVE ,San Francisco,CA,94112,
1609,TUNG SING RESTAURANT,4015 24TH ST ,San Francisco,CA,94114,+14155648582
1613,BRICK HOUSE CAFE,426 BRANNAN ST ,San Francisco,CA,94107,
1614,STARBUCKS COFFEE,455 MARKET ST ,San Francisco,CA,94105,
1615,STARBUCKS COFFEE,27 DRUMM ST ,San Francisco,CA,94111,
1616,LAS ESTRELLAS STELLINE,330-332 GOUGH ST ,San Francisco,CA,94102,
1617,CLEMENT BBQ RESTAURANT,617 CLEMENT ST ,San Francisco,CA,94118,
1619,BENDERS BAR & GRILL,800-806 SOUTH VAN NESS AVE ,San Francisco,CA,94110,+14155558050
1623,BISTRO BURGER,333 BUSH ST ,San Francisco,CA,94104,
1626,LUPA TRATTORIA,4109 24TH ST ,San Francisco,CA,94114,+14155644664
1631,CASA MEXICANA RESTAURANT,3917 24TH ST ,San Francisco,CA,94114,
1632,SWEET CHINITO,3100 MISSION ST ,San Francisco,CA,94110,
1635,KEZAR PUB,770 STANYAN ST ,San Francisco,CA,94117,+14155389292
1636,AXUM,698 HAIGHT ST ,San Francisco,CA,94117,+14155257912
1641,MARTHA & BROS. COFFEE CO,1551 CHURCH ST,San Francisco,CA,94131,+14155641166
1649,COURTYARD BY MARRIOTT-RESTAURANT,299 02ND ST ,San Francisco,CA,94105,
1652,STARBUCKS COFFEE,201 03RD ST ,San Francisco,CA,94105,
1664,PANDA EXPRESS,865 MARKET ST C24,San Francisco,CA,94103,+14155249775
1667,CONNECTICUT YANKEE,100 CONNECTICUT ST ,San Francisco,CA,94107,
1668,SILVER CREST DONUT SHOP,340 BAYSHORE BLVD ,San Francisco,CA,94124,+14155820753
1671,JUST FOR YOU CAFE INC.,732 22ND ST ,San Francisco,CA,94107,
1672,WORKING GIRLS' CAFE III,100 SPEAR ST 140,San Francisco,CA,94105,
1673,RUBIN'S,101 SPEAR ST ,San Francisco,CA,94105,+14155971545
1674, NORDSTROM CAFE BISTRO,865 MARKET ST ,San Francisco,CA,94103,
1677,PRIMO PATIO CAFE,214 TOWNSEND ST ,San Francisco,CA,94107,+14155951129
1685,"NEW LUN TING CAFE, INC",670 JACKSON ST ,San Francisco,CA,94133,
1687,SAI'S VIETNAMESE RESTAURANT,505 WASHINGTON ST ,San Francisco,CA,94111,
1692,PLOUF,40 BELDEN PL ,San Francisco,CA,94104,
1699,TWI LIGHT CAFE,2600 MCALLISTER ST ,San Francisco,CA,94118,+14155376115
1700,RAINTREE CAFE,118 WEST PORTAL AVE ,San Francisco,CA,94127,+14155249000
1702,EL TOREADOR FONDA MEXICANA RESTAURANT,050 WEST PORTAL AVE ,San Francisco,CA,94127,
1703,LANNA RESTAURANT,1245 NORIEGA ST ,San Francisco,CA,94122,
1708,LE SOLEIL AUTHENTIC VIETNAMESE,133 CLEMENT ST ,San Francisco,CA,94118,
1710,EMPORIO RULLI IL CAFFE AT UNION SQUARE,225 STOCKTON ST,San Francisco,CA,94108,
1712,SEA BREEZE CAFE,3940 JUDAH ST ,San Francisco,CA,94122,
1718,JOE'S EXCELLENT CHINESE CUISINE,1919 OCEAN AVE ,San Francisco,CA,94127,+14155581919
1724,CAFE MUMS,1800 SUTTER ST ,San Francisco,CA,94115,+14155936986
1726,KFC/TACO BELL,4285 MISSION ST ,San Francisco,CA,94112,
1727,SUN RISE RESTAURANT,3126 24TH ST ,San Francisco,CA,94110,
1734,SAI JAI THAI,771 O'FARRELL ST ,San Francisco,CA,94109,+14155675774
1741,OSHA THAI NOODLE CAFE,696 GEARY ST ,San Francisco,CA,94102,
1742,MCALLISTER GROCERY & DELI,136 MCALLISTER ST,San Francisco,CA,94102,
1747,NARA SUSHI,1515 POLK ST ,San Francisco,CA,94109,
1750,LAFAYETTE COFFEE SHOP,250 HYDE ST,San Francisco,CA,94102,
1753,RED BALLOON,2763 MISSION ST,San Francisco,CA,94110,
1754,FISHERMAN'S PIZZERIA INC [#50],2800 LEAVENWORTH ST,San Francisco,CA,94133,
1757,DAR BAR PAKISTANI/INDIAN CUSINE,1412 POLK ST ,San Francisco,CA,94109,
1764,FLORIO,1915 FILLMORE ST ,San Francisco,CA,94115,+14155774300
1765,MCDONALDS,5411 03RD ST ,San Francisco,CA,94124,+14155820956
1768,SUBWAY SANDWICHES,1199 SUTTER ST ,San Francisco,CA,94109,
1775,SAPPORO-YA,1581 WEBSTER ST ,San Francisco,CA,94115,+14155567400
1777,PETE'S DELI & CAFE,1661 DIVISADERO ST,San Francisco,CA,94115,
1778,PIZZA INFERNO,1800 FILLMORE ST ,San Francisco,CA,94115,+14155771800
1784,CAPANNINA,1809 UNION ST ,San Francisco,CA,94123,
1785,EL AZTECA,5298 03RD ST ,San Francisco,CA,94124,
1788,EXECUTIVE CAFE,150 EXECUTIVE PARK BLVD 2000,San Francisco,CA,94134,+14155532612
1791,GARDEN HOUSE CAFE,3117 CLEMENT ST ,San Francisco,CA,94121,
1792,ATLAS CAFE,3049 20TH ST ,San Francisco,CA,94110,
1796,PHILIPPINE DELICACIES,5609 MISSION ST ,San Francisco,CA,94112,
1797,TIO CHILOS GRILL,2872 24TH ST ,San Francisco,CA,94110,
1798,CHEVRON #1512,1000 HARRISON ST ,San Francisco,CA,94103,
1800,BRAVO PIZZA,5145 MISSION ST ,San Francisco,CA,94112,
1810,TAL-Y-TARA TEA & POLO SHOPPE,6439 CALIFORNIA ST ,San Francisco,CA,94121,
1811,MOONLIGHT CAFE,634 CORTLAND AVE ,San Francisco,CA,94110,
1813,CESARIO,601 SUTTER ST ,San Francisco,CA,94102,
1814,MARRIOTT - 4TH ST BAR & DELI,55 04TH ST ,San Francisco,CA,94103,
1815,SF MARRIOTT BANQUET KITCHEN,55 04TH ST ,San Francisco,CA,94103,
1822,EL TORO BAR & GRILL,2470 SAN BRUNO AVE ,San Francisco,CA,94134,
1823,DAVE'S,29 03RD ST ,San Francisco,CA,94103,
1829,NOB HILL CAFE,1152 TAYLOR ST ,San Francisco,CA,94108,
1830,SUSHI ON NORTH BEACH,745 COLUMBUS AVE ,San Francisco,CA,94133,
1831,B44,44 BELDEN PL ,San Francisco,CA,94104,
1832,MURPHY'S,217 KEARNY ST,San Francisco,CA,94108,
1833,ROGUE ALES PUBLIC HOUSE,673 UNION ST ,San Francisco,CA,94133,
1836,THE OLD SHIP SALOON,298 PACIFIC AVE ,San Francisco,CA,94111,
1837,CAFE BASTILLE,22 BELDEN PL ,San Francisco,CA,94104,
1843,MA'S DIM SUM & CAFE,1315 POWELL ST ,San Francisco,CA,94133,
1844,BASQUE HOTEL,15 ROMOLO PL ,San Francisco,CA,94133,
1850,BATTERY STREET COFFEE ROASTERY,950 BATTERY ST ,San Francisco,CA,94111,
1852,PAT'S CAFE,2330 TAYLOR ST ,San Francisco,CA,94133,
1854,CAFE VENUE,218 MONTGOMERY ST ,San Francisco,CA,94104,
1856,DILLER'S DELICATESSEN,348 PINE ST ,San Francisco,CA,94104,
1865,LATTE EXPRESS #3,448 BEACH ST ,San Francisco,CA,94133,+14155583046
1866,STARBUCKS COFFEE,343 SANSOME ST ,San Francisco,CA,94104,
1867,ESCAPE FROM NEW YORK PIZZA,333 BUSH ST #103,San Francisco,CA,94104,
1870,CAFE TIRAMISU,28 BELDEN PL ,San Francisco,CA,94104,
1873,BISTRO 69,69 MAIDEN LN ,San Francisco,CA,94108,
1880,PASQUALES,2640 SLOAT BLVD ,San Francisco,CA,94117,
1882,SORABOL-STONESTOWN GALLERIA,3251 20TH AVE ,San Francisco,CA,94132,+14155755959
1884,HOT DOG ON A STICK,3251 20TH AVE 2505,San Francisco,CA,94132,+14155669609
1892,RESTAURANT TANUKI,4419 CALIFORNIA ST ,San Francisco,CA,94118,
1894,MAI'S VIETNAMESE RESTAURANT,316 CLEMENT ST ,San Francisco,CA,94118,
1896,SIMPLE PLEASURES CAFE,3434 BALBOA ST ,San Francisco,CA,94121,
1898,BILL'S PLACE,2315 CLEMENT ST ,San Francisco,CA,94121,
1900,CLEMENT STREET BAR & GRILL,708 CLEMENT ST ,San Francisco,CA,94118,
1903,GEARY STREET BELLA PIZZA,4124 GEARY BLVD ,San Francisco,CA,94118,
1906,ALEX BAKERY,431 CLEMENT ST ,San Francisco,CA,94118,
1912,CAFE BAKERY,1345 NORIEGA ST ,San Francisco,CA,94122,
1916,RESTAURANT MINAMI,1900 CLEMENT ST ,San Francisco,CA,94121,
1921,TARAVAL OKAZU YA,1735 TARAVAL ST ,San Francisco,CA,94116,
1922,ALLSTAR DONUTS,901 CLEMENT ST ,San Francisco,CA,94118,
1924,KATHY'S CHINESE CUISINE,408 DEWEY BLVD ,San Francisco,CA,94116,
1926,LINCOLN PARK BAR AND GRILL,300 34TH AVE ,San Francisco,CA,94121,+14155222014
1927,STARBUCKS COFFEE,1799 FULTON ST ,San Francisco,CA,94117,
1928,BLISSFUL BITES,397 ARGUELLO BLVD ,San Francisco,CA,94118,
1930,SUNRISE DELI,2115 IRVING ST ,San Francisco,CA,94122,
1931,YUMMY YUMMY VIETNAMESE RESTAURANT,1015 IRVING ST ,San Francisco,CA,94122,+14155564722
1932,FIVE HAPPINESS,4142 GEARY BLVD ,San Francisco,CA,94118,
1936,JITRA THAI CUISINE,2545 OCEAN AVE ,San Francisco,CA,94132,+14155587251
1939,STARBUCKS COFFEE,74 NEW MONTGOMERY ST ,San Francisco,CA,94105,
1942,S.F. PIZZA,1270 MISSION ST.,San Francisco,CA,94103,
1947,SHIMO RESTAURANT,2339 CLEMENT ST ,San Francisco,CA,94121,
1949,PLUTO'S,627 IRVING ST ,San Francisco,CA,94122,+14155758867
1950,BULLSHEAD RESTAURANT,840 ULLOA ST ,San Francisco,CA,94127,+14155664350
1952,HAN BAT KOREAN RESTAURANT,2001 TARAVAL ST ,San Francisco,CA,94116,
1953,JOHNS OCEAN BEACH CAFE,2898 SLOAT BLVD ,San Francisco,CA,94116,
1954,T C PASTRY,2222 IRVING ST ,San Francisco,CA,94122,
1957,KOO,408 IRVING ST ,San Francisco,CA,94122,
1959,EBISU RESTAURANT,1283 09TH AVE ,San Francisco,CA,94122,
1960,PARADISE PIZZA,393 WEST PORTAL AVE ,San Francisco,CA,94127,+14155751155
1963,SPIAZZO,033 WEST PORTAL AVE ,San Francisco,CA,94127,+14155669511
1966,CHIN,4406 CALIFORNIA ST ,San Francisco,CA,94118,
1968,AL-MASRI EGYPTIAN RESTAURANT,4031 BALBOA ST ,San Francisco,CA,94121,
1970,MICADO  RESTAURANT,2126 IRVING ST ,San Francisco,CA,94122,
1972,KENTUCKY FRIED CHICKEN,4150 GEARY BLVD ,San Francisco,CA,94109,
1973,MY FAVORITE CAFE,2110 CLEMENT ST ,San Francisco,CA,94121,
1977,BURMA SUPERSTAR RESTAURANT,309 CLEMENT ST ,San Francisco,CA,94118,
1978,GOLDEN CHARIOT BAKERY & REST,3308 BALBOA ST ,San Francisco,CA,94121,
1983,FOUR STAR THEATRE - SNACK BAR,2200 CLEMENT ST ,San Francisco,CA,94118,+14155956449
1989,PRESIDIO GOLF CLUB,8 PRESIDIO TERR ,San Francisco,CA,94118,+14155751322
1991,SRI THAI CUISINE,4621 LINCOLN WAY ,San Francisco,CA,94122,
1992,GENEVA STEAK HOUSE,5130 MISSION ST ,San Francisco,CA,94112,+14155586685
1994,EL POLLO SUPREMO,5210 MISSION ST ,San Francisco,CA,94112,+14155335750
1999,K.T. NOODLE CUISINE,1507 SLOAT BLVD ,San Francisco,CA,94132,
2002,PANDA EXPRESS,3251 20TH AVE 250H,San Francisco,CA,94132,+14155669770
2004,ELAINE'S KITCHEN,434 BROADWAY ST ,San Francisco,CA,94133,
2007,BOCADILLOS,710 MONTGOMERY ST ,San Francisco,CA,94111,
2008,HOOK A COOK,PIER 39  BUILDING B  SPACE 1-3,San Francisco,CA,94133,
2012,"CHEESE STEAK SHOP, THE",1716 DIVISADERO ST ,San Francisco,CA,94115,+14155343712
2016,EXTREME  PIZZA,1730 FILLMORE ST ,San Francisco,CA,94115,
2017,THE GROVE FILLMORE,2016 FILLMORE ST ,San Francisco,CA,94115,+14155471419
2020,MONROE RESIDENCE CLUB,1870 SACRAMENTO ST ,San Francisco,CA,94109,+14155476200
2027,SANPPO RESTAURANT,1702 POST ST ,San Francisco,CA,94115,+14155343486
2030,SAHA,1075 SUTTER ST ,San Francisco,CA,94109,+14159349547
2031,KENMORE RESIDENCE CLUB,1570 SUTTER ST ,San Francisco,CA,94109,+14155775815
2032,QUEEN ANNE HOTEL,1590 SUTTER ST ,San Francisco,CA,94109,+14155442828
2035,ISUMIYA,1581 WEBSTER ST ,San Francisco,CA,94115,+14155446867
2039,VIA VENETO,2244 FILLMORE ST ,San Francisco,CA,94115,
2040,KOJI OSAKA YA,1737 POST ST,San Francisco,CA,94115,
2043,AH LIN RESTAURANT,1634 BUSH ST ,San Francisco,CA,94109,
2044,JOANIE'S DINER INC.,1329 COLUMBUS AVE ,San Francisco,CA,94133,
2047,CHESTNUT DINER,1312 CHESTNUT ST ,San Francisco,CA,94123,
2048,ESPRESSO ROMA CAFE,3130 FILLMORE ST ,San Francisco,CA,94115,
2050,"HYDE STREET SEAFOOD HOUSE & RAW BAR, INC",1509 HYDE ST ,San Francisco,CA,94109,
2051,COCOTTE,1521 HYDE ST ,San Francisco,CA,94109,
2053,ZA,1919 HYDE ST ,San Francisco,CA,94109,
2054,ZARZUELA,2000 HYDE ST ,San Francisco,CA,94109,
2055,SUN KWONG RESTAURANT,1400 JACKSON ST ,San Francisco,CA,94109,
2057,AMARENA,2162 LARKIN ST ,San Francisco,CA,94109,
2060,CAFE LOMBARD,1424 LOMBARD ST ,San Francisco,CA,94123,
2061,ATAMI SUSHI BAR & GRILL,1662 LOMBARD ST ,San Francisco,CA,94123,+14155611958
2063,ZUSHI-PUZZLE,1910 LOMBARD ST ,San Francisco,CA,94123,
2066,THAI SPICE RESTAURANT,1730 POLK ST ,San Francisco,CA,94109,
2070,STREET RESTAURANT,2141 POLK ST ,San Francisco,CA,94109,
2072,STARBUCKS COFFEE,2163 POLK ST,San Francisco,CA,94109,
2076,LEMONGRASS THAI NOODLE,2348 POLK ST ,San Francisco,CA,94109,
2077,PEET'S COFFEE & TEA,2139C POLK ST ,San Francisco,CA,94109,
2080,LA CUCINA,2136 UNION ST ,San Francisco,CA,94123,
2085,KENTUCKY FRIED CHICKEN #249,691 EDDY ST ,San Francisco,CA,94109,+14155672641
2094,CARL'S JUNIOR,1 HALLIDIE PLAZA  ,San Francisco,CA,94102,
2104,OLYMPIC FLAME CAFE,553 GEARY ST ,San Francisco,CA,94102,
2105,MILLENNIUM,580 GEARY ST ,San Francisco,CA,94102,
2106,ORIGINAL PERFECT HAMBURGER,601 GEARY ST ,San Francisco,CA,94102,
2107,KIM THANH RESTAURANT,607 GEARY ST ,San Francisco,CA,94102,
2109,ANH HONG PHU-NHUAN RESTAURANT,808 GEARY ST ,San Francisco,CA,94109,
2110,A LA TURCA,869 GEARY ST,San Francisco,CA,94109,
2115,LITTLE HENRY'S RESTAURANT,955 LARKIN ST ,San Francisco,CA,94109,
2117,SAKANA,605 POST ST ,San Francisco,CA,94109,
2118,AR ROI,643 POST ST ,San Francisco,CA,94109,
2124,RUTH'S CHRIS STEAK HOUSE,1700 CALIFORNIA ST ,San Francisco,CA,94109,
2127,NOAH'S BAGELS,2075 CHESTNUT ST ,San Francisco,CA,94133,
2131,DRAGON WELL,2142 CHESTNUT ST ,San Francisco,CA,94123,
