restaurant_id,score,inspection_date
34201,100,20140709
34201,100,20140123
34201,100,20130723
34201,96,20130219
34201,100,20120724
34201,98,20120214
34220,96,20140602
34220,93,20130529
34220,93,20120524
34221,70,20140501
34221,76,20131002
34221,80,20121025
34221,90,20120517
34222,85,20140501
34222,96,20131002
34222,73,20121025
34222,92,20120517
34244,98,20141107
34244,100,20140213
34244,100,20130225
34244,98,20120814
34331,100,20130326
34331,100,20120306
34332,100,20131218
34332,100,20130403
34332,100,20120307
34352,100,20150106
34352,98,20131030
34352,98,20121105
34352,98,20120202
34353,100,20150106
34353,100,20131030
34353,96,20121105
34353,100,20120202
34354,100,20150106
34354,96,20131030
34354,100,20121105
34354,98,20120202
34387,98,20141103
34387,96,20140307
34387,98,20130829
34387,90,20121217
34387,94,20120523
34388,90,20140612
34388,96,20131115
34388,96,20130115
34388,92,20120507
34394,96,20141029
34394,88,20140227
34394,81,20121211
34394,92,20120620
34395,84,20140813
34395,96,20130206
34395,96,20120504
34411,100,20140507
34411,100,20130719
34411,100,20121217
34411,98,20120525
34418,98,20140612
34418,96,20130904
34418,98,20120820
34423,93,20140925
34423,100,20140228
34423,100,20130822
34423,98,20130207
34423,94,20120719
34425,100,20141030
34425,100,20140303
34425,96,20130826
34425,100,20130204
34425,100,20120724
34434,90,20131108
34434,78,20120524
34451,100,20131016
34451,94,20130308
34451,100,20120605
34457,74,20150113
34457,90,20131114
34457,67,20130328
34457,81,20120321
34458,94,20140610
34458,89,20131009
34458,100,20120928
34458,100,20120308
34505,91,20141027
34505,92,20140425
34505,90,20130923
34505,96,20121113
34505,94,20120309
34585,70,20140603
34585,75,20131016
34585,67,20130523
34585,58,20120827
34591,92,20140415
34591,85,20130724
34591,80,20121017
34591,100,20120215
34603,100,20140507
34603,100,20131204
34603,100,20130613
34603,100,20121012
34603,100,20120322
34611,74,20141007
34611,74,20140512
34611,82,20130610
34611,82,20120725
34613,69,20141106
34613,90,20140428
34613,86,20131015
34613,90,20130327
34613,90,20120820
34623,70,20141219
34623,85,20131112
34623,86,20130212
34623,90,20120625
34635,94,20140319
34635,94,20130115
34647,100,20140423
34647,100,20130709
34647,100,20120615
34649,94,20140509
34649,96,20131028
34649,96,20130502
34649,92,20121017
34649,92,20120301
34661,96,20140522
34661,98,20131030
34661,94,20130522
34661,89,20121106
34661,96,20120404
34662,86,20140508
34662,88,20121101
34662,100,20120201
34663,90,20140728
34663,79,20130924
34663,100,20121025
34663,100,20120330
34665,96,20140509
34665,92,20130924
34665,92,20121127
34676,76,20140106
34676,77,20130423
34676,71,20120529
34685,83,20141021
34685,90,20140127
34685,90,20130509
34685,93,20120605
34708,90,20141009
34708,90,20140515
34708,88,20130709
34708,90,20121024
34710,96,20140610
34710,96,20130207
34710,92,20120404
34726,92,20141106
34726,80,20131122
34726,79,20121114
34728,98,20140619
34728,100,20131118
34728,91,20130325
34728,94,20121018
34728,90,20120403
34743,89,20130409
34743,63,20120405
34746,90,20140527
34746,90,20131115
34746,83,20130114
34746,81,20120702
34749,100,20140606
34749,100,20131125
34749,100,20121219
34749,100,20120618
34767,91,20140211
34767,92,20130717
34767,98,20121016
34767,91,20120404
34769,92,20130612
34769,88,20120529
34787,100,20140723
34787,100,20140621
34787,100,20130423
34787,92,20121024
34787,100,20120213
34814,90,20150109
34814,86,20140130
34814,100,20130109
34814,100,20120725
34839,78,20130417
34839,87,20120906
34865,96,20150113
34865,96,20140509
34865,96,20131105
34865,98,20130402
34865,94,20120927
34865,96,20120214
34869,84,20140804
34869,100,20140213
34869,89,20130214
34869,92,20120724
34885,87,20140604
34885,89,20131118
34885,85,20130321
34885,87,20120711
34910,84,20141204
34910,88,20140317
34910,92,20131015
34910,90,20130501
34910,96,20120918
34910,94,20120427
34936,100,20140912
34936,100,20140328
34936,100,20130930
34936,100,20130319
34936,100,20120914
34936,100,20120328
34942,94,20140811
34942,100,20140210
34942,100,20130821
34942,96,20130204
34942,98,20120724
34969,91,20140521
34969,86,20130425
34969,92,20120614
34989,100,20141217
34989,92,20140604
34989,94,20140107
34989,100,20130619
34989,94,20121205
34989,96,20120612
34992,92,20130325
34992,94,20120328
34995,100,20141010
34995,98,20140102
34995,94,20130403
34995,88,20120820
35026,62,20130423
35026,77,20120313
35070,92,20150107
35070,98,20140507
35070,81,20121017
35070,89,20120223
35078,82,20140221
35078,83,20131113
35078,83,20121016
35078,76,20120521
35106,96,20120925
35106,100,20120228
35199,94,20141104
35199,94,20140304
35199,94,20130625
35199,92,20121205
35199,98,20120524
35220,91,20140717
35220,92,20131016
35220,92,20130305
35220,94,20121210
35220,98,20120530
35221,88,20150106
35221,92,20140417
35221,76,20131030
35221,88,20130110
35221,78,20120815
35240,92,20140630
35240,96,20131113
35240,92,20130604
35240,90,20120829
35240,91,20120228
35317,90,20140225
35317,98,20130204
35340,96,20141027
35340,100,20140513
35340,100,20131028
35340,100,20130415
35340,100,20120927
35340,100,20120302
35359,90,20140311
35415,94,20140603
35415,94,20130708
35415,93,20120531
35418,100,20141113
35418,98,20140327
35418,100,20130610
35418,98,20130308
35418,100,20120827
35425,94,20140529
35425,83,20131105
35425,68,20130327
35425,87,20121030
35425,81,20120223
35447,86,20140121
35447,88,20130729
35447,92,20130114
35447,87,20120712
35447,53,20120302
35464,90,20140721
35464,94,20130625
35464,90,20120924
35464,96,20120413
35469,86,20140513
35469,90,20131107
35469,100,20130507
35469,98,20121107
35469,96,20120508
35469,92,20120424
35507,86,20141103
35507,73,20140307
35507,89,20130829
35507,90,20121109
35507,90,20120518
35565,82,20140718
35565,92,20121011
35591,100,20140429
35591,98,20131120
35591,98,20130523
35591,89,20121204
35591,100,20120516
35592,78,20130321
35592,72,20121012
35659,78,20140819
35659,87,20140210
35659,100,20130131
35659,100,20120620
35660,91,20140204
35660,75,20130731
35660,89,20130123
35660,98,20120926
35660,96,20120320
35671,94,20141017
35671,75,20140403
35671,81,20130729
35671,98,20120613
35690,71,20140725
35690,60,20130410
35690,88,20120724
35702,84,20140529
35702,83,20140113
35702,92,20130624
35702,87,20121105
35702,90,20120411
35750,90,20141105
35750,92,20140127
35750,92,20130724
35750,79,20121024
35750,90,20120330
35771,96,20140325
35771,96,20130823
35771,96,20120928
35771,96,20120229
35784,81,20141230
35784,94,20140514
35784,89,20131002
35784,85,20130220
35786,98,20140915
35786,96,20140324
35786,98,20131007
35786,94,20130322
35786,85,20120928
35786,94,20120323
35790,100,20141210
35790,100,20140501
35790,100,20131025
35790,100,20130329
35790,100,20120921
35790,100,20120315
35805,98,20141114
35805,94,20140415
35805,92,20130306
35805,94,20120910
35805,94,20120203
35812,94,20140424
35812,94,20130912
35812,100,20121207
35812,93,20120424
35828,80,20140919
35828,90,20140204
35828,89,20130415
35828,83,20120808
35852,92,20140904
35852,72,20131205
35852,92,20130417
35852,89,20120314
35855,86,20140519
35855,91,20130919
35855,90,20121221
35855,98,20120522
35862,90,20150114
35862,94,20140312
35862,90,20130807
35862,94,20120822
35882,100,20140529
35882,90,20131125
35882,98,20130422
35882,100,20120927
35882,100,20120326
35884,87,20141006
35884,80,20140618
35884,96,20131206
35884,83,20130424
35884,89,20120830
35884,86,20120131
35962,88,20140610
35962,88,20131205
35962,88,20130619
35962,71,20121126
35962,89,20120502
35963,86,20150114
35963,79,20140416
35963,79,20131119
35963,75,20130226
35963,75,20120417
35975,94,20140428
35975,90,20130829
35975,89,20130114
35975,94,20120703
35975,80,20120308
35988,96,20131122
35988,92,20130116
35988,90,20120523
35989,92,20140722
35989,83,20140212
35989,67,20130501
35989,83,20120612
36001,91,20140226
36001,96,20130930
36001,85,20130206
36001,93,20120229
36014,82,20140130
36014,80,20130703
36014,96,20130214
36014,94,20120302
36020,98,20130226
36020,92,20120201
36022,78,20140303
36022,71,20130529
36022,74,20120912
36022,87,20120215
36023,96,20140616
36023,100,20131113
36023,88,20130815
36023,100,20120924
36023,92,20120313
36024,92,20140605
36024,94,20130606
36024,90,20121119
36024,90,20120522
36043,91,20140512
36043,93,20131008
36043,87,20121119
36043,92,20120417
36048,100,20140627
36048,100,20131016
36048,100,20130308
36048,100,20120518
36108,68,20140917
36108,62,20140307
36108,84,20131022
36108,63,20121017
36108,75,20120320
36160,94,20141113
36160,98,20140416
36160,100,20131025
36160,98,20130328
36160,98,20120611
36177,96,20140807
36177,100,20140129
36177,100,20130109
36177,100,20120717
36177,100,20120423
36178,94,20141001
36178,96,20140204
36178,100,20130319
36178,100,20120913
36178,100,20120222
36179,66,20140820
36179,80,20130405
36179,84,20120510
36201,88,20140618
36201,75,20131115
36201,91,20130508
36201,100,20120509
36205,100,20140228
36205,100,20130220
36208,92,20141118
36208,96,20140221
36208,100,20130809
36208,100,20130114
36208,96,20120702
36213,93,20131028
36213,82,20130314
36213,92,20120710
36214,98,20140623
36214,98,20131021
36214,98,20130315
36215,94,20140623
36215,98,20131022
36215,96,20130111
36216,92,20140623
36216,96,20131021
36216,94,20130111
36274,98,20131030
36274,94,20130115
36274,96,20120320
36277,96,20140625
36277,92,20131120
36277,98,20130130
36319,100,20140409
36319,98,20130904
36319,96,20121217
36319,100,20120301
36348,90,20140527
36348,94,20131108
36348,94,20130103
36348,87,20120522
36367,92,20140401
36367,92,20131028
36367,85,20130506
36367,88,20121004
36367,85,20120403
36378,79,20141106
36387,88,20140429
36387,90,20131001
36387,73,20130509
36387,91,20120503
36396,100,20140709
36396,100,20140123
36396,100,20130723
36396,100,20130123
36396,100,20120724
36396,100,20120214
36412,96,20140516
36412,96,20131115
36412,96,20130515
36412,92,20120821
36412,96,20120227
36451,98,20140819
36451,92,20140205
36451,94,20130731
36451,92,20120719
36452,92,20140204
36452,100,20130620
36452,94,20130327
36452,100,20120830
36452,98,20120612
36473,92,20141006
36473,98,20140211
36473,92,20130731
36473,100,20121210
36473,92,20120518
36474,92,20141205
36474,92,20140227
36474,88,20130215
36494,94,20140423
36494,87,20130611
36494,92,20120605
36494,90,20120130
36512,91,20140522
36512,100,20130801
36512,100,20121127
36512,100,20120529
36513,83,20140829
36513,85,20140630
36513,91,20131007
36513,100,20121114
36513,96,20120522
36519,86,20140507
36519,90,20130926
36519,85,20130131
36523,94,20141113
36523,96,20140410
36523,96,20140409
36523,96,20130925
36523,94,20121203
36523,96,20120503
36534,89,20131112
36534,91,20130215
36534,83,20120214
36547,100,20140522
36547,100,20130801
36547,100,20121127
36547,100,20120529
36570,96,20140213
36570,96,20130813
36570,98,20121114
36570,96,20120525
36571,94,20140318
36571,90,20121024
36571,100,20120622
36578,90,20140425
36578,89,20131008
36578,91,20130308
36578,89,20120907
36578,96,20120306
36602,96,20141028
36602,100,20140226
36602,85,20130104
36608,92,20140402
36608,98,20130313
36614,94,20140310
36614,88,20130806
36614,94,20120502
36618,92,20140604
36618,82,20131121
36618,90,20121204
36618,69,20120214
36620,63,20140821
36620,83,20130114
36620,88,20120131
36635,94,20140107
36635,94,20130513
36635,92,20120810
36645,94,20141103
36645,93,20140422
36645,90,20130222
36645,92,20120813
36651,92,20130828
36651,84,20120626
36654,90,20140918
36654,92,20140325
36654,84,20121002
36673,88,20140616
36673,96,20140121
36673,96,20130722
36673,94,20130128
36673,94,20120730
36673,92,20120202
36685,92,20141229
36685,94,20140313
36685,98,20130819
36685,90,20121212
36685,100,20120529
36687,100,20140205
36687,100,20130802
36687,96,20130124
36687,85,20120925
36687,92,20120313
36695,90,20140415
36695,96,20131007
36695,92,20120801
36699,73,20141211
36699,77,20140317
36699,81,20130827
36699,77,20121003
36699,77,20120229
36728,94,20140604
36728,94,20131022
36728,73,20121106
36728,92,20120316
36730,98,20140311
36730,90,20121116
36744,83,20140616
36744,100,20130426
36744,92,20120410
36745,83,20150112
36745,77,20140219
36745,81,20130530
36745,92,20120823
36750,89,20140401
36750,90,20130719
36750,92,20121130
36758,91,20140307
36758,90,20130213
36786,80,20140728
36786,87,20140109
36786,100,20121101
36786,100,20120321
36817,98,20140822
36817,98,20130503
36817,100,20120828
36817,100,20120222
36840,96,20140418
36840,94,20131028
36840,91,20130430
36840,91,20121107
36840,90,20120502
36850,98,20140721
36850,98,20140324
36850,94,20130305
36850,94,20121024
36850,100,20120217
36861,96,20140903
36861,86,20130402
36861,98,20120502
36875,84,20140219
36875,87,20130702
36875,90,20120808
36876,85,20140401
36876,92,20130906
36876,77,20130429
36876,79,20120906
36892,91,20140619
36892,88,20140130
36892,91,20130816
36892,92,20130307
36892,86,20120718
36892,74,20120208
36911,81,20141029
36911,98,20140131
36911,87,20130716
36911,96,20130319
36911,83,20120912
36911,94,20120307
37021,96,20140410
37021,98,20131218
37021,96,20130318
37021,93,20120313
37038,94,20140522
37038,96,20130923
37038,87,20121126
37038,88,20120314
37053,98,20140227
37053,100,20130116
37053,98,20120307
37060,92,20141114
37060,98,20140409
37060,92,20121220
37060,96,20120620
37090,72,20150113
37090,74,20140110
37090,96,20130221
37115,93,20140825
37115,93,20140306
37115,100,20130724
37115,100,20121002
37115,100,20120308
37141,85,20140206
37141,69,20130802
37141,98,20130129
37141,96,20121001
37141,96,20120319
37151,80,20140514
37151,77,20130905
37151,85,20130102
37151,92,20120420
37152,81,20140617
37152,66,20131203
37152,79,20130227
37152,76,20120320
37166,92,20140521
37166,96,20131115
37166,85,20130517
37166,85,20121206
37166,92,20120604
37167,96,20140521
37167,96,20131115
37167,96,20130517
37167,100,20121206
37167,96,20120604
37168,92,20140521
37168,100,20131115
37168,96,20130517
37168,92,20121206
37168,96,20120604
37169,100,20140521
37169,100,20131115
37169,100,20130517
37169,98,20121206
37169,100,20120604
37170,100,20140521
37170,100,20131115
37170,100,20130517
37170,100,20121206
37170,100,20120604
37171,96,20140521
37171,92,20131115
37171,96,20130517
37171,87,20121206
37171,96,20120604
37173,73,20130815
37173,85,20120926
37173,88,20120312
37231,76,20140508
37231,72,20121127
37232,100,20140923
37232,92,20131022
37232,98,20121109
37234,100,20140122
37234,100,20130730
37234,100,20130109
37234,100,20120821
37234,96,20120302
37237,89,20141210
37237,82,20140507
37237,89,20131029
37237,88,20130320
37237,81,20120820
37237,88,20120213
37256,94,20140507
37256,96,20130905
37256,92,20130108
37256,96,20120515
37297,100,20140619
37297,100,20131223
37297,100,20130419
37297,100,20121205
37297,100,20120208
37304,90,20140514
37304,92,20130703
37304,100,20120820
37316,98,20141016
37316,96,20140109
37316,90,20130515
37316,92,20121009
37316,92,20120427
37319,98,20140520
37319,96,20140102
37319,100,20130405
37319,98,20120522
37344,86,20130430
37344,85,20120328
37350,96,20131108
37350,88,20121212
37350,94,20120206
37361,96,20141210
37361,94,20140502
37361,98,20121119
37361,96,20120503
37363,100,20140724
37363,100,20131209
37363,94,20130305
37363,96,20120625
37364,100,20141114
37364,92,20140625
37364,91,20131230
37364,100,20130304
37364,100,20120511
37389,86,20140416
37389,94,20130808
37389,92,20120430
37390,94,20140206
37390,100,20130221
37390,100,20120726
37398,59,20140827
37398,68,20140123
37398,68,20130219
37405,85,20140308
37405,92,20121130
37405,92,20120301
37407,87,20140407
37407,96,20131011
37407,85,20130409
37407,91,20121022
37407,89,20120412
37456,92,20141107
37456,92,20140402
37456,86,20130918
37456,91,20130111
37456,88,20120523
37462,86,20140428
37462,79,20130814
37462,84,20130107
37480,100,20140804
37480,98,20131204
37480,94,20130306
37480,100,20120731
37482,84,20140626
37482,78,20131107
37482,80,20130222
37507,98,20141014
37507,100,20140414
37507,100,20130923
37507,100,20130318
37507,100,20120913
37507,100,20120326
37575,90,20140311
37575,96,20120529
37633,94,20141217
37633,94,20140219
37633,85,20121128
37633,92,20120214
37639,96,20140325
37639,96,20130813
37639,100,20121016
37650,81,20130326
37650,71,20120316
37651,94,20141024
37651,96,20131213
37651,93,20130408
37651,94,20120821
37654,96,20140318
37654,100,20121029
37654,100,20120131
37656,98,20140923
37656,100,20140318
37656,96,20130911
37656,100,20130327
37656,100,20120926
37656,100,20120306
37657,86,20140605
37657,86,20130614
37657,88,20120918
37657,100,20120514
37658,100,20140627
37658,96,20131210
37658,94,20130515
37658,100,20120821
37667,100,20140902
37667,83,20130724
37667,94,20120403
37669,96,20140123
37669,91,20130801
37669,96,20130212
37669,92,20120906
37669,96,20120307
37670,90,20140610
37670,92,20131031
37682,85,20140421
37682,92,20130319
37682,87,20120914
37682,92,20120207
37688,100,20141027
37688,86,20140409
37688,92,20131017
37688,100,20121219
37688,100,20120425
37692,100,20140703
37692,89,20131217
37692,100,20121025
37692,100,20120327
37698,94,20140804
37698,98,20130213
37698,96,20121022
37717,96,20140410
37717,84,20130816
37717,100,20121031
37717,100,20120425
37731,90,20140805
37731,98,20140320
37731,91,20130829
37731,100,20121119
37732,81,20140729
37732,98,20130403
37732,100,20120718
37792,96,20140530
37792,96,20131127
37792,93,20130529
37792,100,20121120
37792,100,20120531
37802,89,20150105
37802,88,20140407
37802,100,20130723
37802,100,20120404
37818,88,20150112
37818,85,20140218
37818,79,20130122
37818,81,20120531
37820,100,20140801
37820,100,20140203
37820,100,20130806
37820,92,20130206
37820,96,20120711
37832,66,20140919
37832,100,20140313
37832,88,20130122
37832,85,20120914
37833,92,20140415
37833,92,20130726
37833,92,20121214
37879,77,20140331
37879,60,20130712
37882,55,20140909
37882,64,20140213
37882,64,20121221
37882,71,20120510
37886,100,20131113
37886,90,20121203
37886,96,20120423
37918,89,20140513
37918,87,20130925
37918,76,20130530
37918,94,20120710
37969,66,20140311
37969,60,20130812
37969,87,20130102
37969,87,20120705
37971,74,20130604
37971,85,20120618
37985,83,20141121
37985,96,20140430
37985,98,20130807
37985,96,20121129
37985,96,20120508
37986,88,20150114
37986,88,20140410
37986,88,20130905
37986,94,20130102
37986,94,20120420
38030,100,20141023
38030,100,20140415
38030,100,20130924
38030,90,20121221
38030,91,20120306
38061,100,20141017
38061,100,20141016
38061,94,20140211
38061,87,20130723
38061,93,20121108
38061,100,20120307
38067,96,20141201
38067,100,20140617
38067,100,20130604
38067,94,20130423
38067,89,20121030
38067,100,20120320
38070,73,20140514
38070,78,20131002
38070,98,20120801
38072,90,20140606
38072,92,20130624
38072,89,20120606
38073,94,20140623
38073,89,20131211
38073,93,20130522
38073,100,20120522
38083,90,20140214
38083,96,20130620
38083,92,20130104
38083,94,20120625
38083,96,20120221
38091,82,20141027
38091,86,20140616
38091,82,20131104
38091,88,20120625
38106,100,20140305
38106,88,20120820
38112,92,20140418
38112,80,20131028
38112,92,20130501
38112,87,20121108
38112,85,20120503
38126,96,20140910
38126,91,20140325
38126,100,20130318
38126,86,20120619
38139,100,20140226
38139,100,20130128
38139,100,20120327
38146,98,20140312
38146,94,20131217
38146,96,20130318
38146,94,20120829
38179,96,20140219
38179,92,20130313
38182,91,20140905
38182,90,20131126
38182,96,20130103
38197,94,20141205
38197,94,20140613
38197,94,20131030
38197,100,20130214
38197,100,20120621
38201,80,20140331
38201,83,20130621
38201,85,20121016
38201,74,20120425
38202,94,20140715
38202,85,20140108
38202,90,20130424
38202,92,20120906
38202,96,20120313
38231,83,20140820
38231,92,20140206
38231,96,20130610
38231,100,20120601
38247,98,20140915
38247,98,20140324
38247,98,20131007
38247,92,20130422
38247,100,20120928
38247,96,20120328
38258,83,20140612
38258,83,20131211
38258,87,20130321
38258,94,20120724
38258,87,20120214
38259,75,20150108
38259,100,20131104
38259,98,20121205
38306,96,20140218
38306,98,20130517
38306,98,20120329
38307,92,20141118
38307,90,20131204
38307,90,20130508
38307,91,20120925
38307,92,20120228
38330,96,20140418
38330,100,20131025
38330,100,20130430
38330,100,20121108
38330,100,20120502
38379,91,20140319
38379,92,20130923
38379,92,20130313
38379,94,20120801
38392,90,20141124
38392,96,20140214
38392,94,20130823
38392,98,20121227
38392,91,20120530
38423,100,20140902
38423,94,20131211
38423,94,20130606
38423,88,20120918
38427,90,20141008
38427,82,20140213
38427,77,20130513
38427,83,20120817
38428,84,20140519
38428,71,20130626
38428,71,20120626
38442,81,20140310
38442,84,20130926
38442,86,20130220
38442,74,20120725
38442,77,20120201
38447,92,20140326
38447,94,20130827
38447,87,20121016
38447,94,20120221
38458,78,20141203
38458,84,20140612
38458,89,20131204
38458,96,20130710
38458,94,20121120
38458,91,20120410
38479,90,20140617
38479,98,20131213
38479,90,20130122
38479,89,20120604
38485,90,20141202
38485,89,20140513
38485,92,20140122
38485,83,20130625
38485,92,20120924
38485,92,20120320
38530,87,20141202
38530,81,20140417
38530,90,20130816
38530,98,20120928
38530,90,20120320
38564,73,20140519
38564,81,20130426
38564,66,20120301
38565,100,20140321
38565,100,20130829
38565,92,20121211
38565,84,20120228
38566,89,20140324
38566,100,20130104
38566,89,20121210
38566,89,20121206
38566,87,20120814
38580,71,20140904
38580,64,20130904
38580,57,20120828
38580,70,20120223
38590,94,20140213
38590,74,20130618
38590,81,20121214
38590,85,20120607
38595,94,20140505
38595,98,20131203
38595,96,20130617
38595,98,20121113
38595,93,20120412
38606,92,20131031
38606,94,20130312
38606,88,20120904
38606,94,20120215
38611,93,20140508
38611,100,20130930
38611,78,20130926
38611,85,20120919
38649,98,20140804
38649,94,20131204
38649,96,20130306
38649,100,20120731
38698,82,20141209
38698,83,20140203
38698,94,20130327
38698,100,20120416
38709,89,20140627
38709,100,20131018
38709,96,20130308
38709,100,20120605
38752,100,20140919
38752,100,20140319
38752,96,20130806
38752,96,20121221
38752,100,20120522
38784,100,20140123
38784,100,20130305
38784,100,20120830
38784,100,20120227
38788,96,20140730
38788,96,20131223
38788,98,20130314
38788,88,20120320
38797,98,20140522
38797,98,20130531
38797,92,20121109
38797,96,20120301
38798,96,20140930
38798,98,20140404
38798,93,20131002
38798,96,20130320
38798,94,20120907
38798,88,20120207
38808,89,20141215
38808,94,20140414
38808,89,20131015
38808,94,20130415
38808,83,20121001
38808,88,20120402
38822,96,20140820
38822,92,20140128
38822,92,20130627
38822,96,20120717
38833,90,20130627
38833,85,20120606
38875,90,20140822
38875,92,20140115
38875,87,20130503
38875,80,20120809
38875,90,20120228
38882,100,20140808
38882,100,20140122
38885,100,20140514
38885,92,20131203
38885,100,20130108
38885,96,20120806
38889,90,20140220
38889,76,20130730
38889,92,20121204
38889,87,20120411
38917,91,20141008
38917,81,20140325
38917,75,20130403
38917,87,20120530
38929,84,20131216
38929,88,20130612
38979,98,20140325
38979,96,20130820
38979,96,20130227
38979,96,20120802
38979,96,20120207
39024,85,20140207
39024,80,20130128
39025,100,20150116
39025,100,20140410
39025,100,20130731
39025,86,20130215
39025,94,20121009
39025,96,20120207
39031,96,20140819
39031,96,20140305
39031,96,20130524
39031,88,20120914
39047,87,20140708
39047,69,20131025
39047,100,20121016
39047,100,20120316
39048,96,20141222
39048,85,20140516
39048,82,20131009
39048,100,20121016
39048,100,20120306
39049,90,20141205
39049,85,20140613
39049,89,20131030
39049,100,20130214
39049,100,20120621
39050,93,20150113
39050,100,20140408
39050,96,20130731
39050,86,20121025
39050,77,20120221
39052,86,20140328
39052,94,20130312
39052,94,20120518
39053,92,20140919
39053,98,20140303
39053,85,20130211
39053,83,20120628
39054,92,20140227
39054,82,20130227
39054,76,20120228
39076,89,20140401
39076,75,20121101
39076,92,20120209
39086,94,20140709
39113,58,20131114
39113,74,20121017
39113,65,20120228
39119,92,20140419
39119,92,20130220
39127,83,20140416
39127,85,20130829
39127,93,20120823
39169,92,20141028
39169,98,20140206
39169,92,20130501
39176,77,20141030
39176,84,20140305
39176,78,20130522
39176,81,20121009
39176,81,20120508
39205,87,20141117
39205,92,20140304
39205,94,20130724
39205,94,20120717
39246,92,20141105
39246,89,20140325
39246,90,20130814
39246,74,20121127
39294,87,20150128
39294,89,20140410
39294,81,20130905
39294,100,20121025
39294,96,20120321
39295,94,20140915
39295,88,20130513
39296,94,20140613
39296,94,20131120
39296,92,20121126
39296,79,20120615
39396,78,20140602
39396,73,20131030
39396,71,20130416
39396,62,20120719
39398,90,20140822
39398,83,20140317
39398,78,20130731
39398,96,20130123
39398,96,20120417
39401,96,20140730
39401,100,20140409
39401,96,20130814
39401,96,20130204
39401,98,20120717
39403,98,20140422
39403,98,20130910
39403,96,20130114
39403,94,20120612
39420,100,20140205
39420,96,20130802
39420,100,20130124
39420,93,20120920
39420,96,20120313
39426,66,20130806
39481,88,20140307
39481,80,20131021
39481,84,20130905
39482,96,20130824
39495,96,20140616
39495,100,20131206
39495,98,20130425
39495,90,20120928
39495,96,20120302
39513,100,20140618
39513,100,20131213
39513,100,20130510
39513,100,20120928
39513,100,20120312
39528,82,20140825
39528,94,20140507
39528,85,20130919
39528,96,20121011
39528,98,20120131
39551,90,20150122
39551,94,20140530
39551,85,20131018
39551,92,20130118
39551,82,20120521
39586,92,20150112
39586,88,20140529
39586,85,20131115
39586,85,20130619
39586,71,20130118
39586,84,20120507
39606,94,20140527
39606,100,20131108
39606,94,20130219
39606,84,20120627
39608,94,20141110
39608,75,20140418
39608,79,20131113
39608,90,20130425
39608,86,20121108
39615,96,20140205
39615,96,20130820
39615,96,20130227
39615,96,20120802
39615,96,20120207
39625,96,20140630
39625,94,20131216
39625,84,20130313
39625,94,20120307
39648,94,20140421
39648,98,20131105
39648,96,20130509
39648,93,20121114
39648,93,20120509
39651,100,20131116
39651,100,20120616
39665,90,20141107
39665,94,20140205
39665,98,20130718
39665,100,20121012
39665,88,20120206
39667,94,20141201
39667,100,20140604
39667,92,20131010
39667,96,20130412
39667,88,20121002
39667,100,20120320
39687,90,20140424
39687,98,20131004
39687,90,20130402
39687,98,20120419
39693,82,20140507
39693,78,20130516
39693,80,20120910
39695,94,20140902
39695,92,20140331
39695,94,20130315
39695,100,20120531
39706,100,20140219
39706,100,20130520
39706,94,20121126
39706,100,20120322
39707,96,20140604
39707,94,20130518
39707,96,20120808
39708,90,20140521
39708,90,20131101
39708,92,20121010
39773,92,20140404
39773,94,20130722
39773,85,20121228
39773,92,20121031
39776,82,20140319
39776,87,20130924
39776,94,20130315
39776,92,20120802
39776,84,20120131
39808,94,20140327
39808,90,20130313
39808,92,20120808
39808,90,20120131
39810,90,20140321
39810,94,20130221
39810,94,20120530
39824,87,20140321
39824,96,20130220
39837,100,20140326
39837,100,20130820
39837,96,20120831
39837,92,20120208
39851,92,20140527
39851,96,20131119
39851,96,20121211
39851,100,20120508
39862,100,20150105
39862,100,20140507
39862,98,20131016
39862,92,20130410
39862,93,20120724
39875,98,20150126
39875,100,20140508
39875,100,20130611
39875,96,20121207
39875,100,20120524
39888,94,20141106
39888,91,20140425
39888,96,20131015
39888,96,20130327
39888,93,20120820
39914,92,20150127
39914,94,20140410
39914,100,20131010
39914,100,20130103
39914,96,20120810
39914,96,20120307
39936,76,20141017
39936,100,20131218
39936,93,20130503
39936,96,20120918
39936,98,20120130
39937,98,20140822
39937,96,20130503
39937,100,20120828
39980,96,20141029
39980,96,20140210
39980,100,20130716
39980,100,20121126
39980,94,20120305
40001,98,20140610
40001,93,20130612
40001,96,20121115
40008,96,20141006
40008,92,20140328
40008,98,20130830
40008,96,20121220
40008,96,20120601
40008,96,20120131
40029,90,20131016
40029,98,20130205
40029,96,20120627
40044,92,20141204
40044,80,20140430
40044,87,20131009
40044,85,20130125
40044,98,20120613
40123,96,20131205
40123,87,20120606
40144,94,20140925
40144,84,20140325
40144,94,20130722
40144,92,20130102
40144,92,20120705
40151,96,20141029
40151,90,20140326
40151,94,20130917
40151,92,20120514
40185,90,20140910
40185,78,20130311
40185,90,20120606
40197,98,20131106
40197,93,20130717
40212,100,20140529
40212,100,20131015
40212,100,20130515
40212,100,20120802
40216,80,20141203
40216,86,20140226
40216,86,20130904
40216,86,20130307
40216,87,20120830
40216,85,20120223
40217,94,20140606
40217,96,20130516
40217,86,20121026
40217,94,20120228
40227,90,20141215
40227,98,20140328
40227,96,20130606
40227,100,20121107
40227,100,20120411
57552,81,20140328
57552,71,20130220
57552,73,20120718
57567,100,20140131
